EventID,pathway,Node,DecisionTable,Attribute,Value,Date
104,Path1,Initial_patient_GP_Visit,,,,1946-01-07T00:00:00
104,Path1,Initial_patient_GP_Visit,,UUID,4bd0208c-f804-4cad-a1d7-41968ecfaba6,1946-01-07T00:00:00
104,Path1,Initial_patient_GP_Visit,,NhsNumber,7832003812,1946-01-07T00:00:00
104,Path1,Initial_patient_GP_Visit,,randID,5.164096966811784,1946-01-07T00:00:00
104,Path1,Initial_patient_GP_Visit,,anotheTest,{'Value': UUID('fe5d4a1e-33ee-4c37-ac10-d65e7fd75e72')},1946-01-07T00:00:00
105,Path1,patient_assessment,,,,1946-01-07T00:00:00
106,Path1,test_request,,,,1946-01-07T00:41:00
106,Path1,test_request,,PatientRcorded,True,1946-01-07T00:41:00
107,Path1,Specimen_check,,,,1946-01-07T00:41:00
107,Path1,Specimen_check,,PerformingOrg,"{'Code': 'TKD13', 'DisplayName': 'Midtown District Hospital', 'AddressLine': 'Beckett Street', 'AddressCity': 'Leeds', 'AddressDistrict': 'West YorkShire', 'AddressPostalCode': 'LS9 7TF'}",1946-01-07T00:41:00
107,Path1,Specimen_check,,RequestingHCP,"{'Code': 'G6040649', 'DisplayName': 'Dr Jane Green'}",1946-01-07T00:41:00
107,Path1,Specimen_check,,OrgRequesting,"{'Code': 'D82015', 'DisplayName': 'Manor GP Practice', 'AddressLine': '30/32 Bridge Street', 'AddressCity': 'Downham Market', 'AddressDistrict': 'Norfolk', 'AddressPostalCode': 'PE38 9DH'}",1946-01-07T00:41:00
108,Path1,specimen_ready_for_test,,,,1946-01-07T00:41:00
108,Path1,specimen_ready_for_test,,Request,"{'Code': '26604007', 'DisplayName': 'FBC - Full blood count', 'text': 'FBC'}",1946-01-07T00:41:00
108,Path1,specimen_ready_for_test,,Specimen,"{'Code': '53130003', 'DisplayName': 'Venous blood (substance)'}",1946-01-07T00:41:00
108,Path1,specimen_ready_for_test,,CollectingHCP,"{'Code': 'J7040649', 'DisplayName': 'Alice Jones'}",1946-01-07T00:41:00
108,Path1,specimen_ready_for_test,,OrgCollecting,"{'Code': 'D82015', 'DisplayName': 'Manor GP Practice', 'AddressLine': '30/32 Bridge Street', 'AddressCity': 'Downham Market', 'AddressDistrict': 'Norfolk', 'AddressPostalCode': 'PE38 9DH'}",1946-01-07T00:41:00
109,Path1,lab_test,,,,1946-01-07T00:41:00
110,Path1,test_report,,,,1946-01-07T01:00:00
110,Path1,test_report,,obs,"{'code': '27113001', 'DisplayName': 'Body weight', 'value': 80, 'unit': 'kg'}",1946-01-07T01:00:00
110,Path1,test_report,,PerformingHCP,"{'Code': 'J7040649', 'DisplayName': 'Alice Jones'}",1946-01-07T01:00:00
111,Path1,send_report,,,,1946-01-07T01:00:00
112,Path1,receive_report,,,,1946-01-07T01:00:00
112,Path1,receive_report,,Report,"{'Code': '1028441000000104', 'DisplayName': 'Potassium Level (Observable entity)'}",1946-01-07T01:00:00
112,Path1,receive_report,,BundleSent,True,1946-01-07T01:00:00
113,Path1,GP_checks_report,,,,1946-01-07T01:00:00
113,Path1,GP_checks_report,,Observation,"{'Value': '4.8', 'Unit': 'mmol/L', 'ReferenceLow': '3.5', 'ReferenceHigh': '5.3'}",1946-01-07T01:00:00
114,Path1,inform_patient,,,,1946-01-07T01:00:00
115,Path1,Finish,,,,1946-01-07T15:00:00
116,Path1,Finish,,,,1946-01-07T15:00:00
