EventID,pathway,Node,DecisionTable,Attribute,Value,Date
416,Path1,Initial_patient_GP_Visit,,,,1988-11-15T00:00:00
416,Path1,Initial_patient_GP_Visit,,UUID,a082ca06-be43-49b3-8ca2-9a5535f55f8f,1988-11-15T00:00:00
416,Path1,Initial_patient_GP_Visit,,NhsNumber,7832003812,1988-11-15T00:00:00
416,Path1,Initial_patient_GP_Visit,,randID,4.046595093464447,1988-11-15T00:00:00
416,Path1,Initial_patient_GP_Visit,,anotheTest,{'Value': UUID('3adf6387-2323-4a58-ba96-111888821714')},1988-11-15T00:00:00
417,Path1,patient_assessment,,,,1988-11-15T00:00:00
418,Path1,test_request,,,,1988-11-15T00:15:00
418,Path1,test_request,,PatientRcorded,True,1988-11-15T00:15:00
419,Path1,Specimen_check,,,,1988-11-15T00:15:00
419,Path1,Specimen_check,,PerformingOrg,"{'Code': 'TKD13', 'DisplayName': 'Midtown District Hospital', 'AddressLine': 'Beckett Street', 'AddressCity': 'Leeds', 'AddressDistrict': 'West YorkShire', 'AddressPostalCode': 'LS9 7TF'}",1988-11-15T00:15:00
419,Path1,Specimen_check,,RequestingHCP,"{'Code': 'G6040649', 'DisplayName': 'Dr Jane Green'}",1988-11-15T00:15:00
419,Path1,Specimen_check,,OrgRequesting,"{'Code': 'D82015', 'DisplayName': 'Manor GP Practice', 'AddressLine': '30/32 Bridge Street', 'AddressCity': 'Downham Market', 'AddressDistrict': 'Norfolk', 'AddressPostalCode': 'PE38 9DH'}",1988-11-15T00:15:00
420,Path1,specimen_ready_for_test,,,,1988-11-15T00:15:00
420,Path1,specimen_ready_for_test,,Request,"{'Code': '26604007', 'DisplayName': 'FBC - Full blood count', 'text': 'FBC'}",1988-11-15T00:15:00
420,Path1,specimen_ready_for_test,,Specimen,"{'Code': '53130003', 'DisplayName': 'Venous blood (substance)'}",1988-11-15T00:15:00
420,Path1,specimen_ready_for_test,,CollectingHCP,"{'Code': 'J7040649', 'DisplayName': 'Alice Jones'}",1988-11-15T00:15:00
420,Path1,specimen_ready_for_test,,OrgCollecting,"{'Code': 'D82015', 'DisplayName': 'Manor GP Practice', 'AddressLine': '30/32 Bridge Street', 'AddressCity': 'Downham Market', 'AddressDistrict': 'Norfolk', 'AddressPostalCode': 'PE38 9DH'}",1988-11-15T00:15:00
421,Path1,lab_test,,,,1988-11-15T00:15:00
422,Path1,test_report,,,,1988-11-15T00:16:00
422,Path1,test_report,,obs,"{'code': '27113001', 'DisplayName': 'Body weight', 'value': 108, 'unit': 'kg'}",1988-11-15T00:16:00
422,Path1,test_report,,PerformingHCP,"{'Code': 'J7040649', 'DisplayName': 'Alice Jones'}",1988-11-15T00:16:00
423,Path1,send_report,,,,1988-11-15T00:16:00
424,Path1,receive_report,,,,1988-11-15T00:16:00
424,Path1,receive_report,,Report,"{'Code': '1028441000000104', 'DisplayName': 'Potassium Level (Observable entity)'}",1988-11-15T00:16:00
424,Path1,receive_report,,BundleSent,True,1988-11-15T00:16:00
425,Path1,GP_checks_report,,,,1988-11-15T00:16:00
425,Path1,GP_checks_report,,Observation,"{'Value': '4.8', 'Unit': 'mmol/L', 'ReferenceLow': '3.5', 'ReferenceHigh': '5.3'}",1988-11-15T00:16:00
426,Path1,inform_patient,,,,1988-11-15T00:16:00
427,Path1,Finish,,,,1988-11-15T15:16:00
428,Path1,Finish,,,,1988-11-15T15:16:00
